jid,statecode,year_end,variable,value
807,NC,2015,children_unknown_parents,48000
808,ND,2015,children_unknown_parents,-97
809,NE,2015,children_unknown_parents,9000
810,NH,2015,children_unknown_parents,-97
811,NJ,2015,children_unknown_parents,32000
812,NM,2015,children_unknown_parents,13000
813,NV,2015,children_unknown_parents,15000
814,NY,2015,children_unknown_parents,91000
815,OH,2015,children_unknown_parents,54000
816,OK,2015,children_unknown_parents,28000
817,OR,2015,children_unknown_parents,21000
818,PA,2015,children_unknown_parents,52000
819,RI,2015,children_unknown_parents,4000
820,SC,2015,children_unknown_parents,26000
821,SD,2015,children_unknown_parents,7000
822,TN,2015,children_unknown_parents,33000
823,TX,2015,children_unknown_parents,152000
824,US,2015,children_unknown_parents,1560000
825,UT,2015,children_unknown_parents,13000
826,VA,2015,children_unknown_parents,35000
827,VT,2015,children_unknown_parents,-97
828,WA,2015,children_unknown_parents,34000
829,WI,2015,children_unknown_parents,21000
830,WV,2015,children_unknown_parents,10000
831,WY,2015,children_unknown_parents,-97
832,AK,2016,children_unknown_parents,6000
833,AL,2016,children_unknown_parents,26000
834,AR,2016,children_unknown_parents,21000
835,AZ,2016,children_unknown_parents,41000
836,CA,2016,children_unknown_parents,198000
837,CO,2016,children_unknown_parents,21000
838,CT,2016,children_unknown_parents,14000
839,DC,2016,children_unknown_parents,-97
840,DE,2016,children_unknown_parents,-97
841,FL,2016,children_unknown_parents,101000
842,GA,2016,children_unknown_parents,58000
843,HI,2016,children_unknown_parents,8000
844,IA,2016,children_unknown_parents,11000
845,ID,2016,children_unknown_parents,7000
846,IL,2016,children_unknown_parents,50000
847,IN,2016,children_unknown_parents,33000
848,KS,2016,children_unknown_parents,12000
849,KY,2016,children_unknown_parents,31000
850,LA,2016,children_unknown_parents,26000
851,MA,2016,children_unknown_parents,27000
852,MD,2016,children_unknown_parents,27000
853,ME,2016,children_unknown_parents,5000
854,MI,2016,children_unknown_parents,48000
855,MN,2016,children_unknown_parents,21000
856,MO,2016,children_unknown_parents,33000
857,MS,2016,children_unknown_parents,18000
858,MT,2016,children_unknown_parents,5000
859,NC,2016,children_unknown_parents,52000
860,ND,2016,children_unknown_parents,4000
861,NE,2016,children_unknown_parents,10000
862,NH,2016,children_unknown_parents,4000
863,NJ,2016,children_unknown_parents,30000
864,NM,2016,children_unknown_parents,11000
865,NV,2016,children_unknown_parents,18000
866,NY,2016,children_unknown_parents,92000
867,OH,2016,children_unknown_parents,49000
868,OK,2016,children_unknown_parents,25000
869,OR,2016,children_unknown_parents,20000
870,PA,2016,children_unknown_parents,58000
871,RI,2016,children_unknown_parents,4000
872,SC,2016,children_unknown_parents,25000
873,SD,2016,children_unknown_parents,6000
874,TN,2016,children_unknown_parents,34000
875,TX,2016,children_unknown_parents,152000
876,US,2016,children_unknown_parents,1567000
877,UT,2016,children_unknown_parents,15000
878,VA,2016,children_unknown_parents,37000
879,VT,2016,children_unknown_parents,-97
880,WA,2016,children_unknown_parents,33000
881,WI,2016,children_unknown_parents,20000
882,WV,2016,children_unknown_parents,9000
883,WY,2016,children_unknown_parents,-97
884,AK,2017,children_unknown_parents,6000
885,AL,2017,children_unknown_parents,29000
886,AR,2017,children_unknown_parents,18000
887,AZ,2017,children_unknown_parents,42000
888,CA,2017,children_unknown_parents,199000
889,CO,2017,children_unknown_parents,26000
890,CT,2017,children_unknown_parents,12000
891,DC,2017,children_unknown_parents,-97
892,DE,2017,children_unknown_parents,-97
893,FL,2017,children_unknown_parents,98000
894,GA,2017,children_unknown_parents,59000
895,HI,2017,children_unknown_parents,9000
896,IA,2017,children_unknown_parents,11000
897,ID,2017,children_unknown_parents,7000
898,IL,2017,children_unknown_parents,48000
899,IN,2017,children_unknown_parents,35000
900,KS,2017,children_unknown_parents,15000
901,KY,2017,children_unknown_parents,34000
902,LA,2017,children_unknown_parents,26000
903,MA,2017,children_unknown_parents,30000
904,MD,2017,children_unknown_parents,26000
905,ME,2017,children_unknown_parents,5000
906,MI,2017,children_unknown_parents,49000
907,MN,2017,children_unknown_parents,24000
908,MO,2017,children_unknown_parents,34000
909,MS,2017,children_unknown_parents,18000
910,MT,2017,children_unknown_parents,6000
911,NC,2017,children_unknown_parents,50000
912,ND,2017,children_unknown_parents,4000
913,NE,2017,children_unknown_parents,9000
914,NH,2017,children_unknown_parents,5000
915,NJ,2017,children_unknown_parents,30000
916,NM,2017,children_unknown_parents,11000
917,NV,2017,children_unknown_parents,19000
918,NY,2017,children_unknown_parents,93000
919,OH,2017,children_unknown_parents,58000
920,OK,2017,children_unknown_parents,24000
921,OR,2017,children_unknown_parents,24000
922,PA,2017,children_unknown_parents,56000
923,RI,2017,children_unknown_parents,4000
924,SC,2017,children_unknown_parents,30000
925,SD,2017,children_unknown_parents,7000
926,TN,2017,children_unknown_parents,38000
927,TX,2017,children_unknown_parents,154000
928,US,2017,children_unknown_parents,1615000
929,UT,2017,children_unknown_parents,14000
930,VA,2017,children_unknown_parents,38000
931,VT,2017,children_unknown_parents,-97
932,WA,2017,children_unknown_parents,34000
933,WI,2017,children_unknown_parents,20000
934,WV,2017,children_unknown_parents,12000
935,WY,2017,children_unknown_parents,-97
936,AK,2015,second_gener,23000
937,AL,2015,second_gener,71000
938,AR,2015,second_gener,71000
939,AZ,2015,second_gener,403000
940,CA,2015,second_gener,4028000
941,CO,2015,second_gener,249000
942,CT,2015,second_gener,159000
943,DC,2015,second_gener,23000
944,DE,2015,second_gener,30000
945,FL,2015,second_gener,1134000
946,GA,2015,second_gener,456000
947,HI,2015,second_gener,77000
948,IA,2015,second_gener,65000
949,ID,2015,second_gener,49000
950,IL,2015,second_gener,705000
951,IN,2015,second_gener,136000
952,KS,2015,second_gener,97000
953,KY,2015,second_gener,60000
954,LA,2015,second_gener,66000
955,MA,2015,second_gener,335000
956,MD,2015,second_gener,312000
957,ME,2015,second_gener,14000
958,MI,2015,second_gener,239000
959,MN,2015,second_gener,195000
960,MO,2015,second_gener,89000
961,MS,2015,second_gener,25000
962,MT,2015,second_gener,8000
963,NC,2015,second_gener,371000
964,ND,2015,second_gener,10000
965,NE,2015,second_gener,56000
966,NH,2015,second_gener,24000
967,NJ,2015,second_gener,641000
968,NM,2015,second_gener,96000
969,NV,2015,second_gener,226000
970,NY,2015,second_gener,1319000
971,OH,2015,second_gener,160000
972,OK,2015,second_gener,108000
973,OR,2015,second_gener,173000
974,PA,2015,second_gener,270000
975,RI,2015,second_gener,48000
976,SC,2015,second_gener,93000
977,SD,2015,second_gener,11000
978,TN,2015,second_gener,142000
979,TX,2015,second_gener,2151000
980,US,2015,second_gener,16039000
981,UT,2015,second_gener,139000
982,VA,2015,second_gener,352000
983,VT,2015,second_gener,6000
984,WA,2015,second_gener,387000
985,WI,2015,second_gener,121000
986,WV,2015,second_gener,7000
987,WY,2015,second_gener,9000
988,AK,2016,second_gener,25000
989,AL,2016,second_gener,79000
990,AR,2016,second_gener,69000
991,AZ,2016,second_gener,413000
992,CA,2016,second_gener,4034000
993,CO,2016,second_gener,253000
994,CT,2016,second_gener,166000
995,DC,2016,second_gener,23000
996,DE,2016,second_gener,38000
997,FL,2016,second_gener,1167000
998,GA,2016,second_gener,450000
999,HI,2016,second_gener,79000
1000,IA,2016,second_gener,63000
1001,ID,2016,second_gener,50000
1002,IL,2016,second_gener,698000
1003,IN,2016,second_gener,151000
1004,KS,2016,second_gener,101000
1005,KY,2016,second_gener,64000
1006,LA,2016,second_gener,68000
1007,MA,2016,second_gener,342000
1008,MD,2016,second_gener,317000
1009,ME,2016,second_gener,16000
1010,MI,2016,second_gener,243000
1011,MN,2016,second_gener,200000
1012,MO,2016,second_gener,96000
1013,MS,2016,second_gener,27000
1014,MT,2016,second_gener,7000
1015,NC,2016,second_gener,376000
1016,ND,2016,second_gener,10000
1017,NE,2016,second_gener,58000
1018,NH,2016,second_gener,24000
1019,NJ,2016,second_gener,655000
1020,NM,2016,second_gener,97000
1021,NV,2016,second_gener,230000
1022,NY,2016,second_gener,1334000
1023,OH,2016,second_gener,168000
1024,OK,2016,second_gener,112000
1025,OR,2016,second_gener,173000
1026,PA,2016,second_gener,276000
1027,RI,2016,second_gener,47000
1028,SC,2016,second_gener,97000
1029,SD,2016,second_gener,10000
1030,TN,2016,second_gener,150000
1031,TX,2016,second_gener,2173000
1032,US,2016,second_gener,16290000
1033,UT,2016,second_gener,138000
1034,VA,2016,second_gener,367000
1035,VT,2016,second_gener,7000
1036,WA,2016,second_gener,404000
1037,WI,2016,second_gener,126000
1038,WV,2016,second_gener,8000
1039,WY,2016,second_gener,10000
1040,AK,2017,second_gener,22000
1041,AL,2017,second_gener,81000
1042,AR,2017,second_gener,71000
1043,AZ,2017,second_gener,422000
1044,CA,2017,second_gener,3953000
1045,CO,2017,second_gener,254000
1046,CT,2017,second_gener,169000
1047,DC,2017,second_gener,25000
1048,DE,2017,second_gener,40000
1049,FL,2017,second_gener,1185000
1050,GA,2017,second_gener,462000
1051,HI,2017,second_gener,80000
1052,IA,2017,second_gener,66000
1053,ID,2017,second_gener,50000
1054,IL,2017,second_gener,701000
1055,IN,2017,second_gener,156000
1056,KS,2017,second_gener,96000
1057,KY,2017,second_gener,62000
1058,LA,2017,second_gener,68000
1059,MA,2017,second_gener,332000
1060,MD,2017,second_gener,322000
1061,ME,2017,second_gener,17000
1062,MI,2017,second_gener,239000
1063,MN,2017,second_gener,207000
1064,MO,2017,second_gener,99000
1065,MS,2017,second_gener,29000
1066,MT,2017,second_gener,8000
1067,NC,2017,second_gener,379000
1068,ND,2017,second_gener,8000
1069,NE,2017,second_gener,63000
1070,NH,2017,second_gener,23000
1071,NJ,2017,second_gener,667000
1072,NM,2017,second_gener,87000
1073,NV,2017,second_gener,230000
1074,NY,2017,second_gener,1321000
1075,OH,2017,second_gener,183000
1076,OK,2017,second_gener,106000
1077,OR,2017,second_gener,183000
1078,PA,2017,second_gener,289000
1079,RI,2017,second_gener,47000
1080,SC,2017,second_gener,101000
1081,SD,2017,second_gener,10000
1082,TN,2017,second_gener,156000
1083,TX,2017,second_gener,2219000
1084,US,2017,second_gener,16366000
1085,UT,2017,second_gener,139000
1086,VA,2017,second_gener,379000
1087,VT,2017,second_gener,8000
1088,WA,2017,second_gener,410000
1089,WI,2017,second_gener,124000
1090,WV,2017,second_gener,9000
1091,WY,2017,second_gener,11000
1092,AK,2015,fb_children_imm_parents,-97
1093,AL,2015,fb_children_imm_parents,9000
1094,AR,2015,fb_children_imm_parents,10000
1095,AZ,2015,fb_children_imm_parents,47000
1096,CA,2015,fb_children_imm_parents,417000
1097,CO,2015,fb_children_imm_parents,29000
1098,CT,2015,fb_children_imm_parents,28000
1099,DC,2015,fb_children_imm_parents,-97
1100,DE,2015,fb_children_imm_parents,-97
1101,FL,2015,fb_children_imm_parents,196000
1102,GA,2015,fb_children_imm_parents,56000
1103,HI,2015,fb_children_imm_parents,12000
1104,IA,2015,fb_children_imm_parents,9000
1105,ID,2015,fb_children_imm_parents,7000
1106,IL,2015,fb_children_imm_parents,74000
1107,IN,2015,fb_children_imm_parents,19000
1108,KS,2015,fb_children_imm_parents,14000
1109,KY,2015,fb_children_imm_parents,14000
1110,LA,2015,fb_children_imm_parents,10000
1111,MA,2015,fb_children_imm_parents,50000
1112,MD,2015,fb_children_imm_parents,53000
1113,ME,2015,fb_children_imm_parents,-97
1114,MI,2015,fb_children_imm_parents,39000
1115,MN,2015,fb_children_imm_parents,35000
1116,MO,2015,fb_children_imm_parents,12000
1117,MS,2015,fb_children_imm_parents,-97
1118,MT,2015,fb_children_imm_parents,-97
1119,NC,2015,fb_children_imm_parents,46000
1120,ND,2015,fb_children_imm_parents,-97
1121,NE,2015,fb_children_imm_parents,8000
1122,NH,2015,fb_children_imm_parents,-97
1123,NJ,2015,fb_children_imm_parents,95000
1124,NM,2015,fb_children_imm_parents,11000
1125,NV,2015,fb_children_imm_parents,22000
1126,NY,2015,fb_children_imm_parents,196000
1127,OH,2015,fb_children_imm_parents,31000
1128,OK,2015,fb_children_imm_parents,16000
1129,OR,2015,fb_children_imm_parents,18000
1130,PA,2015,fb_children_imm_parents,42000
1131,RI,2015,fb_children_imm_parents,6000
1132,SC,2015,fb_children_imm_parents,13000
1133,SD,2015,fb_children_imm_parents,-97
1134,TN,2015,fb_children_imm_parents,24000
1135,TX,2015,fb_children_imm_parents,280000
1136,US,2015,fb_children_imm_parents,2126000
1137,UT,2015,fb_children_imm_parents,13000
1138,VA,2015,fb_children_imm_parents,63000
1139,VT,2015,fb_children_imm_parents,-97
1140,WA,2015,fb_children_imm_parents,51000
1141,WI,2015,fb_children_imm_parents,16000
1142,WV,2015,fb_children_imm_parents,-97
1143,WY,2015,fb_children_imm_parents,-97
1144,AK,2016,fb_children_imm_parents,-97
1145,AL,2016,fb_children_imm_parents,8000
1146,AR,2016,fb_children_imm_parents,8000
1147,AZ,2016,fb_children_imm_parents,43000
1148,CA,2016,fb_children_imm_parents,419000
1149,CO,2016,fb_children_imm_parents,30000
1150,CT,2016,fb_children_imm_parents,28000
1151,DC,2016,fb_children_imm_parents,-97
1152,DE,2016,fb_children_imm_parents,-97
1153,FL,2016,fb_children_imm_parents,200000
1154,GA,2016,fb_children_imm_parents,59000
1155,HI,2016,fb_children_imm_parents,13000
1156,IA,2016,fb_children_imm_parents,10000
1157,ID,2016,fb_children_imm_parents,-97
1158,IL,2016,fb_children_imm_parents,74000
1159,IN,2016,fb_children_imm_parents,18000
1160,KS,2016,fb_children_imm_parents,13000
1161,KY,2016,fb_children_imm_parents,13000
1162,LA,2016,fb_children_imm_parents,13000
1163,MA,2016,fb_children_imm_parents,53000
1164,MD,2016,fb_children_imm_parents,55000
1165,ME,2016,fb_children_imm_parents,-97
1166,MI,2016,fb_children_imm_parents,37000
1167,MN,2016,fb_children_imm_parents,33000
1168,MO,2016,fb_children_imm_parents,14000
1169,MS,2016,fb_children_imm_parents,-97
1170,MT,2016,fb_children_imm_parents,-97
1171,NC,2016,fb_children_imm_parents,45000
1172,ND,2016,fb_children_imm_parents,-97
1173,NE,2016,fb_children_imm_parents,9000
1174,NH,2016,fb_children_imm_parents,-97
1175,NJ,2016,fb_children_imm_parents,97000
1176,NM,2016,fb_children_imm_parents,11000
1177,NV,2016,fb_children_imm_parents,21000
1178,NY,2016,fb_children_imm_parents,205000
1179,OH,2016,fb_children_imm_parents,29000
1180,OK,2016,fb_children_imm_parents,14000
1181,OR,2016,fb_children_imm_parents,16000
1182,PA,2016,fb_children_imm_parents,49000
1183,RI,2016,fb_children_imm_parents,7000
1184,SC,2016,fb_children_imm_parents,15000
1185,SD,2016,fb_children_imm_parents,-97
1186,TN,2016,fb_children_imm_parents,24000
1187,TX,2016,fb_children_imm_parents,284000
1188,US,2016,fb_children_imm_parents,2144000
1189,UT,2016,fb_children_imm_parents,10000
1190,VA,2016,fb_children_imm_parents,56000
1191,VT,2016,fb_children_imm_parents,-97
1192,WA,2016,fb_children_imm_parents,56000
1193,WI,2016,fb_children_imm_parents,19000
1194,WV,2016,fb_children_imm_parents,-97
1195,WY,2016,fb_children_imm_parents,-97
1196,AK,2017,fb_children_imm_parents,-97
1197,AL,2017,fb_children_imm_parents,10000
1198,AR,2017,fb_children_imm_parents,6000
1199,AZ,2017,fb_children_imm_parents,46000
1200,CA,2017,fb_children_imm_parents,407000
1201,CO,2017,fb_children_imm_parents,31000
1202,CT,2017,fb_children_imm_parents,29000
1203,DC,2017,fb_children_imm_parents,-97
1204,DE,2017,fb_children_imm_parents,-97
1205,FL,2017,fb_children_imm_parents,216000
1206,GA,2017,fb_children_imm_parents,57000
1207,HI,2017,fb_children_imm_parents,12000
1208,IA,2017,fb_children_imm_parents,12000
1209,ID,2017,fb_children_imm_parents,-97
1210,IL,2017,fb_children_imm_parents,70000
1211,IN,2017,fb_children_imm_parents,23000
1212,KS,2017,fb_children_imm_parents,12000
1213,KY,2017,fb_children_imm_parents,12000
1214,LA,2017,fb_children_imm_parents,13000
1215,MA,2017,fb_children_imm_parents,61000
1216,MD,2017,fb_children_imm_parents,57000
1217,ME,2017,fb_children_imm_parents,-97
1218,MI,2017,fb_children_imm_parents,47000
1219,MN,2017,fb_children_imm_parents,31000
1220,MO,2017,fb_children_imm_parents,14000
1221,MS,2017,fb_children_imm_parents,-97
